Domain Code,Area Code,Indicator Code,Sex Code,Sex,Year,Element Code,Element,Source Code,Unit,Value,Flag,Note
OEA,237,21118,1,Total,2010,6121,Value,3023,%,6.65,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21118,1,Total,2011,6121,Value,3023,%,6.66,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21118,1,Total,2012,6121,Value,3023,%,6.5,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21118,1,Total,2013,6121,Value,3023,%,6.16,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21118,1,Total,2014,6121,Value,3023,%,6.17,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21118,1,Total,2015,6121,Value,3023,%,7.08,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21118,1,Total,2016,6121,Value,3023,%,6.91,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21118,1,Total,2017,6121,Value,3023,%,7.84,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21118,1,Total,2018,6121,Value,3023,%,7.99,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21118,1,Total,2019,6121,Value,3023,%,7.97,X,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
OEA,237,21118,1,Total,2020,6121,Value,3023,%,8.17,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21118,1,Total,2021,6121,Value,3023,%,10.55,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21118,2,Male,2007,6121,Value,3023,%,9.58,X,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
OEA,237,21118,2,Male,2009,6121,Value,3023,%,9.1,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21118,2,Male,2010,6121,Value,3023,%,10.21,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21118,2,Male,2011,6121,Value,3023,%,10.25,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21118,2,Male,2012,6121,Value,3023,%,9.78,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21118,2,Male,2013,6121,Value,3023,%,9.57,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21118,2,Male,2014,6121,Value,3023,%,9.53,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21118,2,Male,2015,6121,Value,3023,%,10.91,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21118,2,Male,2016,6121,Value,3023,%,10.6,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21118,2,Male,2017,6121,Value,3023,%,12.09,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21118,2,Male,2018,6121,Value,3023,%,12.14,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21118,2,Male,2019,6121,Value,3023,%,11.95,X,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
OEA,237,21118,2,Male,2020,6121,Value,3023,%,12.39,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21118,2,Male,2021,6121,Value,3023,%,14.96,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21118,3,Female,2007,6121,Value,3023,%,2.57,X,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
OEA,237,21118,3,Female,2009,6121,Value,3023,%,2.44,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21118,3,Female,2010,6121,Value,3023,%,3.2,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21118,3,Female,2011,6121,Value,3023,%,3.21,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21118,3,Female,2012,6121,Value,3023,%,3.31,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21118,3,Female,2013,6121,Value,3023,%,2.84,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21118,3,Female,2014,6121,Value,3023,%,2.89,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21118,3,Female,2015,6121,Value,3023,%,3.27,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21118,3,Female,2016,6121,Value,3023,%,3.28,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21118,3,Female,2017,6121,Value,3023,%,3.55,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21118,3,Female,2018,6121,Value,3023,%,3.69,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21118,3,Female,2019,6121,Value,3023,%,3.91,X,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
OEA,237,21118,3,Female,2020,6121,Value,3023,%,3.74,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21118,3,Female,2021,6121,Value,3023,%,5.34,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21152,1,Total,2007,6121,Value,3023,%,11.95,X,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
OEA,237,21152,1,Total,2009,6121,Value,3023,%,12.42,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21152,1,Total,2010,6121,Value,3023,%,10.63,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21152,1,Total,2011,6121,Value,3023,%,11.74,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21152,1,Total,2012,6121,Value,3023,%,10.82,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21152,1,Total,2013,6121,Value,3023,%,10.72,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21152,1,Total,2014,6121,Value,3023,%,9.78,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21152,1,Total,2015,6121,Value,3023,%,10.29,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21152,1,Total,2016,6121,Value,3023,%,9.38,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21152,1,Total,2017,6121,Value,3023,%,9.7,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21152,1,Total,2018,6121,Value,3023,%,9.11,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21152,1,Total,2019,6121,Value,3023,%,7.41,X,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
OEA,237,21152,1,Total,2020,6121,Value,3023,%,6.92,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21152,1,Total,2021,6121,Value,3023,%,7.04,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21152,2,Male,2007,6121,Value,3023,%,12.33,X,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
OEA,237,21152,2,Male,2009,6121,Value,3023,%,12.2,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21152,2,Male,2010,6121,Value,3023,%,11.15,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21152,2,Male,2011,6121,Value,3023,%,12.25,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21152,2,Male,2012,6121,Value,3023,%,11.7,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21152,2,Male,2013,6121,Value,3023,%,11.81,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21152,2,Male,2014,6121,Value,3023,%,10.94,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21152,2,Male,2015,6121,Value,3023,%,11.68,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21152,2,Male,2016,6121,Value,3023,%,10.72,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21152,2,Male,2017,6121,Value,3023,%,11.0,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21152,2,Male,2018,6121,Value,3023,%,10.3,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21152,2,Male,2019,6121,Value,3023,%,8.53,X,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
OEA,237,21152,2,Male,2020,6121,Value,3023,%,8.0,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21152,2,Male,2021,6121,Value,3023,%,8.0,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21152,3,Female,2007,6121,Value,3023,%,11.4,X,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
OEA,237,21152,3,Female,2009,6121,Value,3023,%,12.74,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21152,3,Female,2010,6121,Value,3023,%,9.84,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21152,3,Female,2011,6121,Value,3023,%,10.96,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21152,3,Female,2012,6121,Value,3023,%,9.53,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21152,3,Female,2013,6121,Value,3023,%,9.16,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21152,3,Female,2014,6121,Value,3023,%,8.16,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21152,3,Female,2015,6121,Value,3023,%,8.39,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21152,3,Female,2016,6121,Value,3023,%,7.54,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21152,3,Female,2017,6121,Value,3023,%,7.94,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21152,3,Female,2018,6121,Value,3023,%,7.52,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21152,3,Female,2019,6121,Value,3023,%,5.94,X,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
OEA,237,21152,3,Female,2020,6121,Value,3023,%,5.5,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21152,3,Female,2021,6121,Value,3023,%,5.79,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21157,3,Female,2007,6121,Value,3023,%,38.54,X,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
OEA,237,21157,3,Female,2009,6121,Value,3023,%,41.13,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21157,3,Female,2010,6121,Value,3023,%,37.19,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21157,3,Female,2011,6121,Value,3023,%,37.45,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21157,3,Female,2012,6121,Value,3023,%,35.78,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21157,3,Female,2013,6121,Value,3023,%,35.09,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21157,3,Female,2014,6121,Value,3023,%,34.95,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21157,3,Female,2015,6121,Value,3023,%,34.46,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21157,3,Female,2016,6121,Value,3023,%,33.87,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21157,3,Female,2017,6121,Value,3023,%,34.74,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21157,3,Female,2018,6121,Value,3023,%,35.36,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21157,3,Female,2019,6121,Value,3023,%,34.69,X,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
OEA,237,21157,3,Female,2020,6121,Value,3023,%,34.3,X,Repository: ILO-STATISTICS - Micro data processing
OEA,237,21157,3,Female,2021,6121,Value,3023,%,35.68,X,Repository: ILO-STATISTICS - Micro data processing
