Domain Code,Area,Indicator Code,Sex Code,Sex,Year,Element Code,Element,Source Code,Unit,Value,Flag,Note
OER,Viet Nam,21133,3,Female,2017,6121,Value,3023,%,30.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21133,3,Female,2018,6121,Value,3023,%,33.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21133,3,Female,2019,6121,Value,3023,%,35.0,X,Repository: ILO-STATISTICS - Micro data processing Employment definition: Excluding own-use production workers
OER,Viet Nam,21133,3,Female,2020,6121,Value,3023,%,37.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21133,3,Female,2021,6121,Value,3023,%,35.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21135,1,Total,2007,6199,Value,3023,1000 No,76.4,X,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21135,1,Total,2009,6199,Value,3023,1000 No,73.3,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21135,1,Total,2010,6199,Value,3023,1000 No,73.8,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21135,1,Total,2011,6199,Value,3023,1000 No,72.7,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21135,1,Total,2012,6199,Value,3023,1000 No,72.8,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21135,1,Total,2013,6199,Value,3023,1000 No,72.4,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21135,1,Total,2014,6199,Value,3023,1000 No,72.1,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21135,1,Total,2015,6199,Value,3023,1000 No,68.6,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21135,1,Total,2016,6199,Value,3023,1000 No,66.7,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21135,1,Total,2017,6199,Value,3023,1000 No,64.5,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21135,1,Total,2018,6199,Value,3023,1000 No,62.2,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21135,1,Total,2019,6199,Value,3023,1000 No,59.6,X,Repository: ILO-STATISTICS - Micro data processing Employment definition: Excluding own-use production workers
OER,Viet Nam,21135,1,Total,2020,6199,Value,3023,1000 No,57.8,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21135,1,Total,2021,6199,Value,3023,1000 No,59.6,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21135,2,Male,2007,6121,Value,3023,%,71.0,X,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21135,2,Male,2009,6121,Value,3023,%,68.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21135,2,Male,2010,6121,Value,3023,%,68.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21135,2,Male,2011,6121,Value,3023,%,67.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21135,2,Male,2012,6121,Value,3023,%,67.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21135,2,Male,2013,6121,Value,3023,%,67.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21135,2,Male,2014,6121,Value,3023,%,67.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21135,2,Male,2015,6121,Value,3023,%,63.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21135,2,Male,2016,6121,Value,3023,%,61.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21135,2,Male,2017,6121,Value,3023,%,59.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21135,2,Male,2018,6121,Value,3023,%,58.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21135,2,Male,2019,6121,Value,3023,%,55.0,X,Repository: ILO-STATISTICS - Micro data processing Employment definition: Excluding own-use production workers
OER,Viet Nam,21135,2,Male,2020,6121,Value,3023,%,54.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21135,2,Male,2021,6121,Value,3023,%,55.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21135,3,Female,2007,6121,Value,3023,%,82.0,X,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21135,3,Female,2009,6121,Value,3023,%,79.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21135,3,Female,2010,6121,Value,3023,%,80.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21135,3,Female,2011,6121,Value,3023,%,79.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21135,3,Female,2012,6121,Value,3023,%,79.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21135,3,Female,2013,6121,Value,3023,%,78.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21135,3,Female,2014,6121,Value,3023,%,78.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21135,3,Female,2015,6121,Value,3023,%,74.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21135,3,Female,2016,6121,Value,3023,%,73.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21135,3,Female,2017,6121,Value,3023,%,70.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21135,3,Female,2018,6121,Value,3023,%,67.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21135,3,Female,2019,6121,Value,3023,%,65.0,X,Repository: ILO-STATISTICS - Micro data processing Employment definition: Excluding own-use production workers
OER,Viet Nam,21135,3,Female,2020,6121,Value,3023,%,63.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21135,3,Female,2021,6121,Value,3023,%,65.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21139,1,Total,2007,6199,Value,3023,1000 No,0.2,X,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21139,1,Total,2009,6199,Value,3023,1000 No,0.2,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21139,1,Total,2010,6199,Value,3023,1000 No,0.1,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21139,1,Total,2011,6199,Value,3023,1000 No,0.1,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21139,1,Total,2012,6199,Value,3023,1000 No,0.1,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21139,1,Total,2013,6199,Value,3023,1000 No,0.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21139,1,Total,2014,6199,Value,3023,1000 No,0.1,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21139,1,Total,2015,6199,Value,3023,1000 No,0.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21139,1,Total,2016,6199,Value,3023,1000 No,0.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21139,2,Male,2007,6121,Value,3023,%,0.0,X,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21139,2,Male,2009,6121,Value,3023,%,0.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21139,2,Male,2010,6121,Value,3023,%,0.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21139,2,Male,2011,6121,Value,3023,%,0.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21139,2,Male,2012,6121,Value,3023,%,0.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21139,2,Male,2013,6121,Value,3023,%,0.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21139,2,Male,2014,6121,Value,3023,%,0.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21139,2,Male,2015,6121,Value,3023,%,0.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21139,2,Male,2016,6121,Value,3023,%,0.0,X,Unreliable Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21139,3,Female,2007,6121,Value,3023,%,0.0,X,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21139,3,Female,2009,6121,Value,3023,%,0.0,X,Unreliable Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21139,3,Female,2010,6121,Value,3023,%,0.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21139,3,Female,2011,6121,Value,3023,%,0.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21139,3,Female,2012,6121,Value,3023,%,0.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21139,3,Female,2013,6121,Value,3023,%,0.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21139,3,Female,2014,6121,Value,3023,%,0.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21139,3,Female,2015,6121,Value,3023,%,0.0,X,Repository: ILO-STATISTICS - Micro data processing
OER,Viet Nam,21139,3,Female,2016,6121,Value,3023,%,0.0,X,Unreliable Repository: ILO-STATISTICS - Micro data processing
