Domain Code,Area Code,Element Code,Element,Item Code,Year,Unit,Value,Flag,Note
QCL,237,5510,Production,176,1977,t,38700.0,A,nan
QCL,237,5312,Area harvested,176,1978,ha,91300.0,A,nan
QCL,237,5419,Yield,176,1978,100 g/ha,4797.0,E,nan
QCL,237,5510,Production,176,1978,t,43800.0,A,nan
QCL,237,5312,Area harvested,176,1979,ha,85900.0,A,nan
QCL,237,5419,Yield,176,1979,100 g/ha,4307.0,E,nan
QCL,237,5510,Production,176,1979,t,37000.0,A,nan
QCL,237,5312,Area harvested,176,1980,ha,51100.0,A,nan
QCL,237,5419,Yield,176,1980,100 g/ha,10861.0,E,nan
QCL,237,5510,Production,176,1980,t,55500.0,A,nan
QCL,237,5312,Area harvested,176,1981,ha,126000.0,A,nan
QCL,237,5419,Yield,176,1981,100 g/ha,5000.0,E,nan
QCL,237,5510,Production,176,1981,t,63000.0,A,nan
QCL,237,5312,Area harvested,176,1982,ha,136000.0,A,nan
QCL,237,5419,Yield,176,1982,100 g/ha,5441.0,E,nan
QCL,237,5510,Production,176,1982,t,74000.0,A,nan
QCL,237,5312,Area harvested,176,1983,ha,140000.0,A,nan
QCL,237,5419,Yield,176,1983,100 g/ha,5257.0,E,nan
QCL,237,5510,Production,176,1983,t,73600.0,A,nan
QCL,237,5312,Area harvested,176,1984,ha,150000.0,A,nan
QCL,237,5419,Yield,176,1984,100 g/ha,5613.0,E,nan
QCL,237,5510,Production,176,1984,t,84200.0,A,nan
QCL,237,5312,Area harvested,176,1985,ha,145000.0,A,nan
QCL,237,5419,Yield,176,1985,100 g/ha,5634.0,E,nan
QCL,237,5510,Production,176,1985,t,81700.0,A,nan
QCL,237,5312,Area harvested,176,1986,ha,161000.0,A,nan
QCL,237,5419,Yield,176,1986,100 g/ha,5901.0,E,nan
QCL,237,5510,Production,176,1986,t,95000.0,A,nan
QCL,237,5312,Area harvested,176,1987,ha,160000.0,E,nan
QCL,237,5419,Yield,176,1987,100 g/ha,6013.0,I,nan
QCL,237,5510,Production,176,1987,t,96200.0,A,nan
QCL,237,5312,Area harvested,176,1988,ha,160000.0,A,nan
QCL,237,5419,Yield,176,1988,100 g/ha,5938.0,E,nan
QCL,237,5510,Production,176,1988,t,95000.0,A,nan
QCL,237,5312,Area harvested,176,1989,ha,160000.0,E,nan
QCL,237,5419,Yield,176,1989,100 g/ha,6381.0,I,nan
QCL,237,5510,Production,176,1989,t,102100.0,A,nan
QCL,237,5312,Area harvested,176,1990,ha,165000.0,A,nan
QCL,237,5419,Yield,176,1990,100 g/ha,5709.0,E,nan
QCL,237,5510,Production,176,1990,t,94200.0,A,nan
QCL,237,5312,Area harvested,176,1991,ha,156700.0,A,nan
QCL,237,5419,Yield,176,1991,100 g/ha,5999.0,A,nan
QCL,237,5510,Production,176,1991,t,94000.0,A,nan
QCL,237,5312,Area harvested,176,1992,ha,165600.0,A,nan
QCL,237,5419,Yield,176,1992,100 g/ha,5598.0,A,nan
QCL,237,5510,Production,176,1992,t,92700.0,A,nan
QCL,237,5312,Area harvested,176,1993,ha,182100.0,A,nan
QCL,237,5419,Yield,176,1993,100 g/ha,5794.0,A,nan
QCL,237,5510,Production,176,1993,t,105500.0,A,nan
QCL,237,5312,Area harvested,176,1994,ha,190400.0,A,nan
QCL,237,5419,Yield,176,1994,100 g/ha,6392.0,A,nan
QCL,237,5510,Production,176,1994,t,121700.0,A,nan
QCL,237,5312,Area harvested,176,1995,ha,187500.0,A,nan
QCL,237,5419,Yield,176,1995,100 g/ha,6811.0,A,nan
QCL,237,5510,Production,176,1995,t,127700.0,A,nan
QCL,237,5312,Area harvested,176,1996,ha,206200.0,A,nan
QCL,237,5419,Yield,176,1996,100 g/ha,6489.0,A,nan
QCL,237,5510,Production,176,1996,t,133800.0,A,nan
QCL,237,5312,Area harvested,176,1997,ha,218600.0,A,nan
QCL,237,5419,Yield,176,1997,100 g/ha,6898.0,A,nan
QCL,237,5510,Production,176,1997,t,150800.0,A,nan
QCL,237,5312,Area harvested,176,1998,ha,221500.0,A,nan
QCL,237,5419,Yield,176,1998,100 g/ha,6506.0,A,nan
QCL,237,5510,Production,176,1998,t,144100.0,A,nan
QCL,237,5312,Area harvested,176,1999,ha,200700.0,A,nan
QCL,237,5419,Yield,176,1999,100 g/ha,7180.0,A,nan
QCL,237,5510,Production,176,1999,t,144100.0,A,nan
QCL,237,5312,Area harvested,176,2000,ha,209400.0,A,nan
QCL,237,5419,Yield,176,2000,100 g/ha,6905.0,A,nan
QCL,237,5510,Production,176,2000,t,144600.0,A,nan
QCL,237,5312,Area harvested,176,2001,ha,205000.0,A,nan
QCL,237,5419,Yield,176,2001,100 g/ha,7815.0,A,nan
QCL,237,5510,Production,176,2001,t,160200.0,A,nan
QCL,237,5312,Area harvested,176,2002,ha,201900.0,A,nan
QCL,237,5419,Yield,176,2002,100 g/ha,7137.0,A,nan
QCL,237,5510,Production,176,2002,t,144100.0,A,nan
QCL,237,5312,Area harvested,176,2003,ha,205000.0,A,nan
QCL,237,5419,Yield,176,2003,100 g/ha,7610.0,A,nan
QCL,237,5510,Production,176,2003,t,156000.0,A,nan
QCL,237,5312,Area harvested,176,2004,ha,201100.0,A,nan
QCL,237,5419,Yield,176,2004,100 g/ha,8304.0,A,nan
QCL,237,5510,Production,176,2004,t,167000.0,A,nan
QCL,237,5312,Area harvested,176,2005,ha,188000.0,A,nan
QCL,237,5419,Yield,176,2005,100 g/ha,8426.0,A,nan
QCL,237,5510,Production,176,2005,t,158400.0,A,nan
QCL,237,5312,Area harvested,176,2006,ha,186700.0,A,nan
QCL,237,5419,Yield,176,2006,100 g/ha,9191.0,A,nan
QCL,237,5510,Production,176,2006,t,171600.0,A,nan
QCL,237,5312,Area harvested,176,2007,ha,205100.0,A,nan
QCL,237,5419,Yield,176,2007,100 g/ha,8581.0,A,nan
QCL,237,5510,Production,176,2007,t,176000.0,A,nan
QCL,237,5312,Area harvested,176,2008,ha,197500.0,A,nan
QCL,237,5419,Yield,176,2008,100 g/ha,9463.0,A,nan
QCL,237,5510,Production,176,2008,t,186900.0,A,nan
QCL,237,5312,Area harvested,176,2009,ha,187200.0,A,nan
QCL,237,5419,Yield,176,2009,100 g/ha,9541.0,A,nan
QCL,237,5510,Production,176,2009,t,178600.0,A,nan
QCL,237,5312,Area harvested,176,2010,ha,190100.0,A,nan
QCL,237,5419,Yield,176,2010,100 g/ha,9815.0,A,nan
QCL,237,5510,Production,176,2010,t,186590.0,A,nan
QCL,237,5312,Area harvested,176,2011,ha,189281.0,A,nan
QCL,237,5419,Yield,176,2011,100 g/ha,9954.0,A,nan
QCL,237,5510,Production,176,2011,t,188416.17,A,nan
QCL,237,5312,Area harvested,176,2012,ha,175243.0,A,nan
QCL,237,5419,Yield,176,2012,100 g/ha,9966.0,A,nan
QCL,237,5510,Production,176,2012,t,174640.0,A,nan
QCL,237,5312,Area harvested,176,2013,ha,164802.0,A,nan
QCL,237,5419,Yield,176,2013,100 g/ha,10254.0,A,nan
QCL,237,5510,Production,176,2013,t,168982.39,A,nan
QCL,237,5312,Area harvested,176,2014,ha,157832.0,A,nan
QCL,237,5419,Yield,176,2014,100 g/ha,10393.0,A,nan
QCL,237,5510,Production,176,2014,t,164040.0,A,nan
QCL,237,5312,Area harvested,176,2015,ha,161582.0,A,nan
QCL,237,5419,Yield,176,2015,100 g/ha,10578.0,A,nan
QCL,237,5510,Production,176,2015,t,170921.4,A,nan
QCL,237,5312,Area harvested,176,2016,ha,145099.0,A,nan
QCL,237,5419,Yield,176,2016,100 g/ha,10299.0,A,nan
QCL,237,5510,Production,176,2016,t,149439.25,A,nan
QCL,237,5312,Area harvested,176,2017,ha,149702.0,A,nan
QCL,237,5419,Yield,176,2017,100 g/ha,10877.0,A,nan
QCL,237,5510,Production,176,2017,t,162831.51,A,nan
QCL,237,5312,Area harvested,176,2018,ha,143492.0,A,nan
QCL,237,5419,Yield,176,2018,100 g/ha,12477.0,A,nan
QCL,237,5510,Production,176,2018,t,179038.87,A,nan
QCL,237,5312,Area harvested,176,2019,ha,136845.0,A,nan
QCL,237,5419,Yield,176,2019,100 g/ha,12302.0,A,nan
QCL,237,5510,Production,176,2019,t,168348.32,A,nan
QCL,237,5312,Area harvested,176,2020,ha,132784.0,A,nan
QCL,237,5419,Yield,176,2020,100 g/ha,12155.0,A,nan
QCL,237,5510,Production,176,2020,t,161399.41,A,nan
QCL,237,5312,Area harvested,176,2021,ha,125912.0,A,nan
QCL,237,5419,Yield,176,2021,100 g/ha,12117.0,A,nan
QCL,237,5510,Production,176,2021,t,152572.01,A,nan
QCL,237,5510,Production,51,1961,t,85000.0,E,nan
QCL,237,5510,Production,51,1962,t,90000.0,E,nan
QCL,237,5510,Production,51,1963,t,95000.0,E,nan
QCL,237,5510,Production,51,1964,t,100000.0,E,nan
QCL,237,5510,Production,51,1965,t,112922.0,A,nan
QCL,237,5510,Production,51,1966,t,117985.0,A,nan
QCL,237,5510,Production,51,1967,t,129963.0,A,nan
QCL,237,5510,Production,51,1968,t,119406.0,A,nan
QCL,237,5510,Production,51,1969,t,134221.0,A,nan
QCL,237,5510,Production,51,1970,t,148669.0,A,nan
QCL,237,5510,Production,51,1971,t,146891.0,A,nan
QCL,237,5510,Production,51,1972,t,120000.0,E,nan
QCL,237,5510,Production,51,1973,t,120000.0,E,nan
QCL,237,5510,Production,51,1974,t,80000.0,E,nan
QCL,237,5510,Production,51,1975,t,76800.0,A,nan
QCL,237,5510,Production,51,1976,t,88000.0,A,nan
QCL,237,5510,Production,51,1977,t,90500.0,A,nan
QCL,237,5510,Production,51,1978,t,89300.0,A,nan
QCL,237,5510,Production,51,1979,t,94200.0,A,nan
QCL,237,5510,Production,51,1980,t,60600.0,A,nan
QCL,237,5510,Production,51,1981,t,59000.0,A,nan
QCL,237,5510,Production,51,1982,t,55800.0,A,nan
QCL,237,5510,Production,51,1983,t,52700.0,A,nan
QCL,237,5510,Production,51,1984,t,91500.0,A,nan
QCL,237,5510,Production,51,1985,t,86600.0,A,nan
QCL,237,5510,Production,51,1986,t,87200.0,A,nan
QCL,237,5510,Production,51,1987,t,84000.0,A,nan
QCL,237,5510,Production,51,1988,t,97600.0,A,nan
QCL,237,5510,Production,51,1989,t,105000.0,E,nan
QCL,237,5510,Production,51,1990,t,100000.0,A,nan
QCL,237,5510,Production,51,1991,t,132000.0,A,nan
QCL,237,5510,Production,51,1992,t,169000.0,A,nan
QCL,237,5510,Production,51,1993,t,230000.0,A,nan
QCL,237,5510,Production,51,1994,t,282000.0,A,nan
QCL,237,5510,Production,51,1995,t,314000.0,A,nan
QCL,237,5510,Production,51,1996,t,365000.0,A,nan
QCL,237,5510,Production,51,1997,t,392000.0,A,nan
QCL,237,5510,Production,51,1998,t,670000.0,A,nan
QCL,237,5510,Production,51,1999,t,464000.0,A,nan
QCL,237,5510,Production,51,2000,t,514000.0,A,nan
QCL,237,5510,Production,51,2001,t,495800.0,A,nan
QCL,237,5510,Production,51,2002,t,563200.0,A,nan
QCL,237,5510,Production,51,2003,t,711700.0,A,nan
QCL,237,5510,Production,51,2004,t,883800.0,A,nan
QCL,237,5510,Production,51,2005,t,922300.0,A,nan
QCL,237,5510,Production,51,2006,t,735800.0,A,nan
QCL,237,5510,Production,51,2007,t,812900.0,A,nan
QCL,237,5510,Production,51,2008,t,823100.0,A,nan
QCL,237,5510,Production,51,2009,t,880700.0,A,nan
QCL,237,5510,Production,51,2010,t,982500.0,A,nan
QCL,237,5510,Production,51,2011,t,1069000.0,X,Unofficial figure
QCL,237,5510,Production,51,2012,t,1143000.0,X,Unofficial figure
QCL,237,5510,Production,51,2013,t,1200000.0,X,Unofficial figure
QCL,237,5510,Production,51,2014,t,1308000.0,X,Unofficial figure
QCL,237,5510,Production,51,2015,t,1353000.0,X,Unofficial figure
QCL,237,5510,Production,51,2016,t,3790000.0,X,Unofficial figure
QCL,237,5510,Production,51,2017,t,4375000.0,X,Unofficial figure
QCL,237,5510,Production,51,2018,t,4300000.0,X,Unofficial figure
QCL,237,5510,Production,51,2019,t,4600000.0,X,Unofficial figure
QCL,237,5510,Production,51,2020,t,4000000.0,X,Unofficial figure
QCL,237,5114,Stocks,1181,1961,No,15000.0,E,nan
QCL,237,5114,Stocks,1181,1962,No,20000.0,E,nan
QCL,237,5114,Stocks,1181,1963,No,25000.0,E,nan
QCL,237,5114,Stocks,1181,1964,No,30000.0,E,nan
QCL,237,5114,Stocks,1181,1965,No,36000.0,E,nan
QCL,237,5114,Stocks,1181,1966,No,39000.0,E,nan
QCL,237,5114,Stocks,1181,1967,No,43000.0,E,nan
QCL,237,5114,Stocks,1181,1968,No,48000.0,E,nan
QCL,237,5114,Stocks,1181,1969,No,52000.0,E,nan
QCL,237,5114,Stocks,1181,1970,No,56000.0,E,nan
QCL,237,5114,Stocks,1181,1971,No,63000.0,E,nan
QCL,237,5114,Stocks,1181,1972,No,70000.0,E,nan
QCL,237,5114,Stocks,1181,1973,No,75000.0,E,nan
QCL,237,5114,Stocks,1181,1974,No,80000.0,E,nan
QCL,237,5114,Stocks,1181,1975,No,27000.0,E,nan
QCL,237,5114,Stocks,1181,1976,No,35000.0,E,nan
QCL,237,5114,Stocks,1181,1977,No,40000.0,E,nan
QCL,237,5114,Stocks,1181,1978,No,46000.0,E,nan
QCL,237,5114,Stocks,1181,1979,No,56000.0,E,nan
QCL,237,5114,Stocks,1181,1980,No,65000.0,E,nan
QCL,237,5114,Stocks,1181,1981,No,70000.0,E,nan
QCL,237,5114,Stocks,1181,1982,No,76000.0,A,nan
QCL,237,5114,Stocks,1181,1983,No,77000.0,E,nan
QCL,237,5114,Stocks,1181,1984,No,78000.0,E,nan
QCL,237,5114,Stocks,1181,1985,No,82000.0,E,nan
QCL,237,5114,Stocks,1181,1986,No,85000.0,E,nan
QCL,237,5114,Stocks,1181,1987,No,87000.0,E,nan
QCL,237,5114,Stocks,1181,1988,No,90000.0,E,nan
QCL,237,5114,Stocks,1181,1989,No,90000.0,E,nan
QCL,237,5114,Stocks,1181,1990,No,92000.0,E,nan
QCL,237,5114,Stocks,1181,1991,No,94000.0,E,nan
QCL,237,5114,Stocks,1181,1992,No,95000.0,E,nan
QCL,237,5114,Stocks,1181,1993,No,110000.0,E,nan
QCL,237,5114,Stocks,1181,1994,No,120000.0,E,nan
QCL,237,5114,Stocks,1181,1995,No,130000.0,E,nan
QCL,237,5114,Stocks,1181,1996,No,140000.0,E,nan
QCL,237,5114,Stocks,1181,1997,No,150000.0,E,nan
QCL,237,5114,Stocks,1181,1998,No,160000.0,E,nan
QCL,237,5114,Stocks,1181,1999,No,170000.0,E,nan
QCL,237,5114,Stocks,1181,2000,No,170000.0,E,nan
QCL,237,5114,Stocks,1181,2001,No,175000.0,E,nan
QCL,237,5114,Stocks,1181,2002,No,175000.0,E,nan
QCL,237,5114,Stocks,1181,2003,No,178000.0,E,nan
QCL,237,5114,Stocks,1181,2004,No,151000.0,E,nan
QCL,237,5114,Stocks,1181,2005,No,191000.0,E,nan
QCL,237,5114,Stocks,1181,2006,No,236000.0,E,nan
QCL,237,5114,Stocks,1181,2007,No,221000.0,E,nan
QCL,237,5114,Stocks,1181,2008,No,250000.0,E,nan
QCL,237,5114,Stocks,1181,2009,No,250000.0,E,nan
QCL,237,5114,Stocks,1181,2010,No,250000.0,E,nan
QCL,237,5114,Stocks,1181,2011,No,250000.0,E,nan
QCL,237,5114,Stocks,1181,2012,No,250000.0,E,nan
QCL,237,5114,Stocks,1181,2013,No,250000.0,E,nan
QCL,237,5114,Stocks,1181,2014,No,250000.0,E,nan
QCL,237,5114,Stocks,1181,2015,No,256270.0,I,nan
QCL,237,5114,Stocks,1181,2016,No,252090.0,E,nan
QCL,237,5114,Stocks,1181,2017,No,256713.0,I,nan
QCL,237,5114,Stocks,1181,2018,No,257605.0,E,nan
QCL,237,5114,Stocks,1181,2019,No,262082.0,E,nan
QCL,237,5114,Stocks,1181,2020,No,265941.0,E,nan
QCL,237,5114,Stocks,1181,2021,No,271272.0,E,nan
QCL,237,5314,Prod Popultn,1183,1961,No,15000.0,E,nan
QCL,237,5314,Prod Popultn,1183,1962,No,20000.0,E,nan
QCL,237,5314,Prod Popultn,1183,1963,No,25000.0,E,nan
QCL,237,5314,Prod Popultn,1183,1964,No,30000.0,E,nan
QCL,237,5314,Prod Popultn,1183,1965,No,36000.0,E,nan
QCL,237,5314,Prod Popultn,1183,1966,No,39000.0,E,nan
QCL,237,5314,Prod Popultn,1183,1967,No,43000.0,E,nan
QCL,237,5314,Prod Popultn,1183,1968,No,48000.0,E,nan
QCL,237,5314,Prod Popultn,1183,1969,No,52000.0,E,nan
QCL,237,5314,Prod Popultn,1183,1970,No,56000.0,E,nan
QCL,237,5314,Prod Popultn,1183,1971,No,63000.0,E,nan
QCL,237,5314,Prod Popultn,1183,1972,No,70000.0,E,nan
QCL,237,5314,Prod Popultn,1183,1973,No,75000.0,E,nan
QCL,237,5314,Prod Popultn,1183,1974,No,80000.0,E,nan
QCL,237,5314,Prod Popultn,1183,1975,No,27000.0,E,nan
QCL,237,5314,Prod Popultn,1183,1976,No,35000.0,E,nan
QCL,237,5314,Prod Popultn,1183,1977,No,40000.0,E,nan
QCL,237,5314,Prod Popultn,1183,1978,No,46000.0,E,nan
QCL,237,5314,Prod Popultn,1183,1979,No,56000.0,E,nan
QCL,237,5314,Prod Popultn,1183,1980,No,65000.0,E,nan
QCL,237,5314,Prod Popultn,1183,1981,No,70000.0,E,nan
QCL,237,5314,Prod Popultn,1183,1982,No,76000.0,A,nan
QCL,237,5314,Prod Popultn,1183,1983,No,77000.0,E,nan
QCL,237,5314,Prod Popultn,1183,1984,No,78000.0,E,nan
QCL,237,5314,Prod Popultn,1183,1985,No,82000.0,E,nan
QCL,237,5314,Prod Popultn,1183,1986,No,85000.0,E,nan
QCL,237,5314,Prod Popultn,1183,1987,No,87000.0,E,nan
QCL,237,5314,Prod Popultn,1183,1988,No,90000.0,E,nan
QCL,237,5314,Prod Popultn,1183,1989,No,90000.0,E,nan
QCL,237,5314,Prod Popultn,1183,1990,No,92000.0,E,nan
QCL,237,5111,Stocks,946,1961,An,2252000.0,A,nan
QCL,237,5111,Stocks,946,1962,An,2268400.0,A,nan
QCL,237,5111,Stocks,946,1963,An,2351800.0,A,nan
QCL,237,5111,Stocks,946,1964,An,2387300.0,A,nan
QCL,237,5111,Stocks,946,1965,An,2344400.0,A,nan
QCL,237,5111,Stocks,946,1966,An,2413200.0,A,nan
QCL,237,5111,Stocks,946,1967,An,2310100.0,A,nan
QCL,237,5111,Stocks,946,1968,An,2312900.0,A,nan
QCL,237,5111,Stocks,946,1969,An,2310100.0,A,nan
QCL,237,5111,Stocks,946,1970,An,2270700.0,A,nan
QCL,237,5111,Stocks,946,1971,An,2289100.0,A,nan
QCL,237,5111,Stocks,946,1972,An,2231300.0,A,nan
QCL,237,5111,Stocks,946,1973,An,2259500.0,A,nan
QCL,237,5111,Stocks,946,1974,An,2292500.0,A,nan
QCL,237,5111,Stocks,946,1975,An,2188800.0,A,nan
QCL,237,5111,Stocks,946,1976,An,2256500.0,A,nan
QCL,237,5111,Stocks,946,1977,An,2289700.0,A,nan
QCL,237,5111,Stocks,946,1978,An,2327700.0,A,nan
QCL,237,5111,Stocks,946,1979,An,2293000.0,A,nan
QCL,237,5111,Stocks,946,1980,An,2313000.0,A,nan
QCL,237,5111,Stocks,946,1981,An,2380400.0,A,nan
QCL,237,5111,Stocks,946,1982,An,2445100.0,A,nan
QCL,237,5111,Stocks,946,1983,An,2500200.0,A,nan
QCL,237,5111,Stocks,946,1984,An,2549200.0,A,nan
QCL,237,5111,Stocks,946,1985,An,2590200.0,A,nan
QCL,237,5111,Stocks,946,1986,An,2657600.0,A,nan
QCL,237,5111,Stocks,946,1987,An,2752700.0,A,nan
QCL,237,5111,Stocks,946,1988,An,2806800.0,A,nan
QCL,237,5111,Stocks,946,1989,An,2871300.0,A,nan
QCL,237,5111,Stocks,946,1990,An,2854100.0,A,nan
QCL,237,5111,Stocks,946,1991,An,2858600.0,A,nan
QCL,237,5111,Stocks,946,1992,An,2886500.0,A,nan
QCL,237,5111,Stocks,946,1993,An,2960800.0,A,nan
QCL,237,5111,Stocks,946,1994,An,2977300.0,A,nan
QCL,237,5111,Stocks,946,1995,An,2962800.0,A,nan
QCL,237,5111,Stocks,946,1996,An,2953698.0,A,nan
QCL,237,5111,Stocks,946,1997,An,2943615.0,A,nan
QCL,237,5111,Stocks,946,1998,An,2951357.0,A,nan
QCL,237,5111,Stocks,946,1999,An,2955700.0,A,nan
QCL,237,5111,Stocks,946,2000,An,2897220.0,A,nan
QCL,237,5111,Stocks,946,2001,An,2807874.0,A,nan
QCL,237,5111,Stocks,946,2002,An,2814452.0,A,nan
QCL,237,5111,Stocks,946,2003,An,2834886.0,A,nan
QCL,237,5111,Stocks,946,2004,An,2869802.0,A,nan
QCL,237,5111,Stocks,946,2005,An,2922155.0,A,nan
QCL,237,5111,Stocks,946,2006,An,2921000.0,A,nan
QCL,237,5111,Stocks,946,2007,An,2996400.0,A,nan
QCL,237,5111,Stocks,946,2008,An,2897700.0,A,nan
QCL,237,5111,Stocks,946,2009,An,2886600.0,A,nan
QCL,237,5111,Stocks,946,2010,An,2877000.0,A,nan
QCL,237,5111,Stocks,946,2011,An,2712000.0,A,nan
QCL,237,5111,Stocks,946,2012,An,2627813.0,A,nan
QCL,237,5111,Stocks,946,2013,An,2559539.0,A,nan
QCL,237,5111,Stocks,946,2014,An,2521400.0,A,nan
QCL,237,5111,Stocks,946,2015,An,2524000.0,A,nan
QCL,237,5111,Stocks,946,2016,An,2519411.0,A,nan
QCL,237,5111,Stocks,946,2017,An,2491662.0,A,nan
QCL,237,5111,Stocks,946,2018,An,2425105.0,A,nan
QCL,237,5111,Stocks,946,2019,An,2387887.0,A,nan
QCL,237,5111,Stocks,946,2020,An,2332754.0,A,nan
QCL,237,5111,Stocks,946,2021,An,2264700.0,A,nan
QCL,237,5510,Production,949,1991,t,1095.98,I,nan
QCL,237,5320,Producing Animals/Slaughtered,949,1991,An,428118.64,I,nan
QCL,237,5510,Production,949,1992,t,1113.96,I,nan
QCL,237,5320,Producing Animals/Slaughtered,949,1992,An,435140.09,I,nan
QCL,237,5510,Production,949,1993,t,1150.06,I,nan
QCL,237,5320,Producing Animals/Slaughtered,949,1993,An,449242.28,I,nan
QCL,237,5510,Production,949,1994,t,1163.89,I,nan
QCL,237,5320,Producing Animals/Slaughtered,949,1994,An,454645.69,I,nan
QCL,237,5510,Production,949,1995,t,1165.56,I,nan
QCL,237,5320,Producing Animals/Slaughtered,949,1995,An,455296.64,I,nan
QCL,237,5510,Production,949,1996,t,867.2,I,nan
QCL,237,5320,Producing Animals/Slaughtered,949,1996,An,338750.0,I,nan
QCL,237,5510,Production,949,1997,t,896.0,I,nan
QCL,237,5320,Producing Animals/Slaughtered,949,1997,An,350000.0,I,nan
QCL,237,5510,Production,949,1998,t,784.0,I,nan
QCL,237,5320,Producing Animals/Slaughtered,949,1998,An,306250.0,I,nan
QCL,237,5510,Production,949,1999,t,812.8,I,nan
QCL,237,5320,Producing Animals/Slaughtered,949,1999,An,317500.0,I,nan
QCL,237,5510,Production,949,2000,t,851.2,I,nan
QCL,237,5320,Producing Animals/Slaughtered,949,2000,An,332500.0,I,nan
QCL,237,5510,Production,949,2001,t,867.2,I,nan
QCL,237,5320,Producing Animals/Slaughtered,949,2001,An,338750.0,I,nan
QCL,237,5510,Production,949,2002,t,912.0,I,nan
QCL,237,5320,Producing Animals/Slaughtered,949,2002,An,356250.0,I,nan
QCL,237,5510,Production,949,2003,t,947.2,I,nan
QCL,237,5320,Producing Animals/Slaughtered,949,2003,An,370000.0,I,nan
QCL,237,5510,Production,949,2004,t,1011.2,I,nan
QCL,237,5320,Producing Animals/Slaughtered,949,2004,An,395000.0,I,nan
QCL,237,5510,Production,949,2005,t,1052.8,I,nan
QCL,237,5320,Producing Animals/Slaughtered,949,2005,An,411250.0,I,nan
QCL,237,5510,Production,949,2006,t,1152.0,I,nan
QCL,237,5320,Producing Animals/Slaughtered,949,2006,An,450000.0,I,nan
QCL,237,5510,Production,949,2007,t,1187.2,I,nan
QCL,237,5320,Producing Animals/Slaughtered,949,2007,An,463750.0,I,nan
QCL,237,5510,Production,949,2008,t,1257.6,I,nan
QCL,237,5320,Producing Animals/Slaughtered,949,2008,An,479042.85,I,nan
QCL,237,5510,Production,949,2009,t,1392.0,I,nan
QCL,237,5320,Producing Animals/Slaughtered,949,2009,An,491000.0,E,nan
QCL,237,5510,Production,949,2010,t,1472.0,I,nan
QCL,237,5320,Producing Animals/Slaughtered,949,2010,An,490000.0,E,nan
QCL,237,5510,Production,949,2011,t,1545.6,I,nan
QCL,237,5320,Producing Animals/Slaughtered,949,2011,An,462000.0,E,nan
QCL,237,5510,Production,949,2012,t,1558.4,I,nan
QCL,237,5320,Producing Animals/Slaughtered,949,2012,An,447700.0,E,nan
QCL,237,5510,Production,949,2013,t,1504.0,I,nan
QCL,237,5320,Producing Animals/Slaughtered,949,2013,An,436000.0,E,nan
QCL,237,5510,Production,949,2014,t,1507.2,I,nan
QCL,237,5320,Producing Animals/Slaughtered,949,2014,An,399103.0,A,nan
QCL,237,5510,Production,949,2015,t,1510.4,I,nan
QCL,237,5320,Producing Animals/Slaughtered,949,2015,An,391853.0,A,nan
QCL,237,5510,Production,949,2016,t,1523.2,I,nan
QCL,237,5320,Producing Animals/Slaughtered,949,2016,An,396995.0,A,nan
QCL,237,5510,Production,949,2017,t,2814.69,I,nan
QCL,237,5320,Producing Animals/Slaughtered,949,2017,An,400421.19,A,nan
QCL,237,5510,Production,949,2018,t,2947.54,I,nan
QCL,237,5320,Producing Animals/Slaughtered,949,2018,An,414193.01,A,nan
QCL,237,5510,Production,949,2019,t,3023.33,I,nan
QCL,237,5320,Producing Animals/Slaughtered,949,2019,An,426306.0,A,nan
QCL,237,5510,Production,949,2020,t,3095.43,I,nan
QCL,237,5320,Producing Animals/Slaughtered,949,2020,An,435278.84,A,nan
QCL,237,5510,Production,949,2021,t,2919.15,I,nan
QCL,237,5320,Producing Animals/Slaughtered,949,2021,An,555512.2,E,nan
QCL,237,5510,Production,899,2010,t,0.0,I,nan
QCL,237,5510,Production,899,2011,t,0.0,I,nan
QCL,237,5510,Production,899,2012,t,0.0,I,nan
QCL,237,5510,Production,899,2013,t,0.0,I,nan
QCL,237,5510,Production,899,2014,t,88.61,I,nan
QCL,237,5510,Production,899,2015,t,139.77,I,nan
QCL,237,5510,Production,899,2016,t,139.73,I,nan
QCL,237,5510,Production,899,2017,t,230.23,I,nan
QCL,237,5510,Production,899,2018,t,251.3,I,nan
QCL,237,5510,Production,899,2019,t,278.24,I,nan
QCL,237,5510,Production,899,2020,t,239.76,I,nan
QCL,237,5312,Area harvested,358,1961,ha,1200.0,E,nan
QCL,237,5419,Yield,358,1961,100 g/ha,250000.0,E,nan
QCL,237,5510,Production,358,1961,t,30000.0,E,nan
QCL,237,5312,Area harvested,358,1962,ha,1300.0,E,nan
QCL,237,5419,Yield,358,1962,100 g/ha,246154.0,E,nan
QCL,237,5510,Production,358,1962,t,32000.0,E,nan
QCL,237,5312,Area harvested,358,1963,ha,1400.0,E,nan
QCL,237,5419,Yield,358,1963,100 g/ha,228571.0,E,nan
QCL,237,5510,Production,358,1963,t,32000.0,E,nan
QCL,237,5312,Area harvested,358,1964,ha,1500.0,E,nan
QCL,237,5419,Yield,358,1964,100 g/ha,233333.0,E,nan
QCL,237,5510,Production,358,1964,t,35000.0,E,nan
QCL,237,5312,Area harvested,358,1965,ha,1600.0,E,nan
QCL,237,5419,Yield,358,1965,100 g/ha,250000.0,E,nan
